utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,15,0.0,16431,351836924090598,396,21.285999298095703,686.9927261518608,0.14999,16,0.0,0.0,1575420030,,,,0,6.317515585361752,1,6.0,21.285999298095703,0.0,0.0,0.0,66.7128,C,32303092000000,
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,30,0.0,16431,351836923647148,797,19.83799934387207,963.2011582552985,0.14999,16,0.0,0.0,1575420030,,,,0,1.6633820412704585,1,6.0,19.83799934387207,0.0,0.0,0.0,66.7128,C,32303092000000,
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,13,0.0,16431,351836927136108,396,23.614999771118164,861.9974452179158,0.14999,16,0.0,0.0,1575420030,,,,0,8.007717176415587,1,6.0,23.614999771118164,0.0,0.0,0.0,66.7128,C,32303092000000,
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,12,0.0,17,539852,487,17.341999053955078,-186.70712952532753,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,17.341999053955078,0.0,0.0,0.0,66.7128,C,32303092000000,
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,4,0.0,16431,351836912990652,487,19.0,221.67282533815958,0.14999,16,0.0,0.0,1575420030,,,,0,2.6986403483598864,6,6.0,19.0,0.0,0.0,-47.367579603891244,66.7128,C,32303092000000,
1732153419000,30479000000,,700680.1518669293,-1416188606521999872,0.0,144.31862873645673,1192.1124639106467,0.0,0,6,0.0,16431,351836922386938,487,19.766000747680664,-286.13329710007883,0.14999,16,0.0,0.0,1575420030,,,,0,1.772639955300503,1,6.0,19.766000747680664,0.0,0.0,0.0,66.7128,C,32303092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,15,0.0,16431,351837924088296,487,21.378000259399414,686.4699295942436,0.14999,16,0.0,0.0,1575420030,,,,0,7.290379161325019,1,6.0,21.378000259399414,0.0,0.0,0.0,66.7128,C,32304092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,30,0.0,16431,351837923643935,797,19.83099937438965,962.9389469542062,0.14999,16,0.0,0.0,1575420030,,,,0,1.6633820412704585,1,6.0,19.83099937438965,0.0,0.0,0.0,66.7128,C,32304092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,13,0.0,16431,351837927133255,316,25.264999389648438,861.507401843727,0.14999,16,0.0,0.0,1575420030,,,,0,10.399915238480249,1,6.0,25.264999389648438,0.0,0.0,0.0,66.7128,C,32304092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,12,0.0,17,540491,487,16.604999542236328,-186.550564662698,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,16.604999542236328,0.0,0.0,0.0,66.7128,C,32304092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,4,0.0,16431,351837912989917,316,25.899999618530273,221.19302604474527,0.14999,16,0.0,0.0,1575420030,,,,0,12.241065442753136,6,6.0,25.899999618530273,0.0,0.0,-47.367579603891244,66.7128,C,32304092000000,
1732153420000,31479000000,,700662.6918713212,-1416188606521999872,0.0,144.47088962982608,1191.988093967114,0.0,0,6,0.0,16431,351837922387890,797,19.766000747680664,-284.98712151374866,0.14999,16,0.0,0.0,1575420030,,,,0,1.772639955300503,1,6.0,19.766000747680664,0.0,0.0,0.0,66.7128,C,32304092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,15,0.0,16431,351838924086013,487,21.472999572753906,684.0501894443339,0.14999,16,0.0,0.0,1575420030,,,,0,7.51747417886746,1,6.0,21.472999572753906,0.0,0.0,0.0,66.7128,C,32305092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,30,0.0,16431,351838923640689,797,14.899999618530273,961.5018952239819,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.899999618530273,0.0,0.0,0.0,66.7128,C,32305092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,13,0.0,16431,351838927130396,487,21.191999435424805,859.3398379770082,0.14999,16,0.0,0.0,1575420030,,,,0,4.216957520757036,1,6.0,21.191999435424805,0.0,0.0,0.0,66.7128,C,32305092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,12,0.0,17,541113,487,21.003000259399414,-188.23012932554138,0.14999,16,0.0,0.0,1575420030,,,,0,3.8828436506999813,1,6.0,21.003000259399414,0.0,0.0,0.0,66.7128,C,32305092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,4,0.0,16431,351838912989178,396,21.700000762939453,219.499802607536,0.14999,16,0.0,0.0,1575420030,,,,0,6.756607103122759,6,6.0,21.700000762939453,0.0,0.0,-47.367579603891244,66.7128,C,32305092000000,
1732153421000,32479000000,,700649.1408299537,-1416188606521999872,0.0,145.00655124006917,1186.7145658572415,0.0,0,6,0.0,16431,351838922388844,797,19.766000747680664,-287.4729255315097,0.14999,16,0.0,0.0,1575420030,,,,0,1.772639955300503,1,6.0,19.766000747680664,0.0,0.0,0.0,66.7128,C,32305092000000,
1732153422000,33479000000,,700639.1860264877,-1416188606521999872,0.0,145.8060036392509,1181.4964180713287,0.0,0,15,0.0,16431,351839924083735,487,24.452999114990234,683.2376317448116,0.14999,16,0.0,0.0,1575420030,,,,0,9.240076298926514,1,6.0,24.452999114990234,0.0,0.0,0.0,66.7128,C,32306092000000,
1732153422000,33479000000,,700639.1860264877,-1416188606521999872,0.0,145.8060036392509,1181.4964180713287,0.0,0,30,0.0,16431,351839923637485,797,14.899999618530273,959.61744894565,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.899999618530273,0.0,0.0,0.0,66.7128,C,32306092000000,
1732153422000,33479000000,,700639.1860264877,-1416188606521999872,0.0,145.8060036392509,1181.4964180713287,0.0,0,13,0.0,16431,351839927127534,487,20.260000228881836,858.0819298996917,0.14999,16,0.0,0.0,1575420030,,,,0,2.6986403483598864,1,6.0,20.260000228881836,0.0,0.0,0.0,66.7128,C,32306092000000,
1732153422000,33479000000,,700639.1860264877,-1416188606521999872,0.0,145.8060036392509,1181.4964180713287,0.0,0,12,0.0,17,541746,487,21.847999572753906,-189.41495831415875,0.14999,16,0.0,0.0,1575420030,,,,0,5.294465136414128,1,6.0,21.847999572753906,0.0,0.0,0.0,66.7128,C,32306092000000,
1732153422000,33479000000,,700639.1860264877,-1416188606521999872,0.0,145.8060036392509,1181.4964180713287,0.0,0,4,0.0,16431,351839912988448,396,20.899999618530273,218.95456663488912,0.14999,16,0.0,0.0,1575420030,,,,0,5.579273918706331,6,6.0,20.899999618530273,0.0,0.0,-47.367579603891244,66.7128,C,32306092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,15,0.0,16431,351840924081452,487,19.708999633789062,683.911185863032,0.14999,16,0.0,0.0,1575420030,,,,0,1.6633820412704585,1,6.0,19.708999633789062,0.0,0.0,0.0,66.7128,C,32307092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,30,0.0,16431,351840923634263,1797,14.895000457763672,959.1758152411527,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.895000457763672,0.0,0.0,0.0,66.7128,C,32307092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,13,0.0,16431,351840927124672,487,20.260000228881836,858.6626601023233,0.14999,16,0.0,0.0,1575420030,,,,0,2.6986403483598864,1,6.0,20.260000228881836,0.0,0.0,0.0,66.7128,C,32307092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,12,0.0,17,542368,316,26.33300018310547,-189.56841046290216,0.14999,16,0.0,0.0,1575420030,,,,0,11.841643824140732,1,6.0,26.33300018310547,0.0,0.0,0.0,66.7128,C,32307092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,4,0.0,16431,351840912987716,797,17.100000381469727,219.72456842516257,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,6,6.0,17.100000381469727,0.0,0.0,-47.367579603891244,66.7128,C,32307092000000,
1732153423000,34479000000,,700631.159640447,-1416188606521999872,0.0,112.57704231498869,1181.0109519026971,0.0,0,24,0.0,16431,351840924408226,235,28.599000930786133,-221.14944805033977,0.14999,16,0.0,0.0,1575420030,,,,0,14.812729187028014,1,6.0,28.599000930786133,0.0,0.0,0.0,66.7128,C,32307092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,15,0.0,16431,351841924079168,487,21.847999572753906,684.549803252262,0.14999,16,0.0,0.0,1575420030,,,,0,5.294465136414128,1,6.0,21.847999572753906,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,30,0.0,16431,351841923631063,1797,14.890000343322754,959.6407710705877,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.890000343322754,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,13,0.0,16431,351841927121807,487,20.260000228881836,859.1601368231059,0.14999,16,0.0,0.0,1575420030,,,,0,2.6986403483598864,1,6.0,20.260000228881836,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,12,0.0,17,543003,396,22.173999786376953,-188.61471209493223,0.14999,16,0.0,0.0,1575420030,,,,0,5.786914634580768,1,6.0,22.173999786376953,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,4,0.0,16431,351841912986982,487,14.0,219.6444741156156,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,6,6.0,14.0,0.0,0.0,-47.45557337588234,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,2,0.0,16431,351841917151975,487,22.857999801635742,822.1641849926651,0.14999,16,0.0,0.0,1575420030,,,,0,6.878090057366624,1,6.0,22.857999801635742,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153424000,35479000000,,700613.1263315503,-1416188606521999872,0.0,135.83473472139934,1181.554746745186,0.0,0,24,0.0,16431,351841924408958,396,23.680999755859375,-220.7065135101885,0.14999,16,0.0,0.0,1575420030,,,,0,8.113001976262733,1,6.0,23.680999755859375,0.0,0.0,0.0,66.7128,C,32308092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,15,0.0,16431,351842924076883,316,24.305999755859375,685.2047740039982,0.14999,16,0.0,0.0,1575420030,,,,0,9.00719667565236,1,6.0,24.305999755859375,0.0,0.0,0.0,66.7128,C,32309092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,30,0.0,16431,351842923627861,797,14.885000228881836,960.1449378033045,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.885000228881836,0.0,0.0,0.0,66.7128,C,32309092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,13,0.0,16431,351842927118972,396,22.857999801635742,859.8305317690239,0.14999,16,0.0,0.0,1575420030,,,,0,6.878090057366624,1,6.0,22.857999801635742,0.0,0.0,0.0,66.7128,C,32309092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,12,0.0,17,543628,316,26.3799991607666,-188.90888678637737,0.14999,16,0.0,0.0,1575420030,,,,0,11.90950268208752,1,6.0,26.3799991607666,0.0,0.0,0.0,66.7128,C,32309092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,4,0.0,16431,351842912986249,797,14.0,220.6032829093687,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,6,6.0,14.0,0.0,0.0,-47.45557337588234,66.7128,C,32309092000000,
1732153425000,36479000000,,700601.9206627273,-1416188606521999872,0.0,135.78278074951007,1182.2270293636498,0.0,0,24,0.0,16431,351842924409695,487,23.680999755859375,-221.0785525072025,0.14999,16,0.0,0.0,1575420030,,,,0,8.113001976262733,1,6.0,23.680999755859375,0.0,0.0,0.0,66.7128,C,32309092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,15,0.0,16431,351843924074596,316,26.851999282836914,685.3252871356483,0.14999,16,0.0,0.0,1575420030,,,,0,12.560435596750601,1,6.0,26.851999282836914,0.0,0.0,0.0,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,30,0.0,16431,351843923624692,797,14.984999656677246,960.370354038758,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,1,6.0,14.984999656677246,0.0,0.0,0.0,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,13,0.0,16431,351843927116104,487,22.857999801635742,859.7767329230521,0.14999,16,0.0,0.0,1575420030,,,,0,6.878090057366624,1,6.0,22.857999801635742,0.0,0.0,0.0,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,12,0.0,17,544257,487,20.464000701904297,-188.58209828675243,0.14999,16,0.0,0.0,1575420030,,,,0,2.986596762372736,1,6.0,20.464000701904297,0.0,0.0,0.0,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,4,0.0,16431,351843912985516,797,14.899999618530273,220.61512980550236,0.14999,16,0.0,0.0,1575420030,,,,0,0.0,6,6.0,14.899999618530273,0.0,0.0,-48.46493574734477,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,24,0.0,16431,351843924410432,487,21.9689998626709,-220.48490686486423,0.14999,16,0.0,0.0,1575420030,,,,0,5.5089424442495885,1,6.0,21.9689998626709,0.0,0.0,0.0,66.7128,C,32310092000000,
1732153426000,37479000000,,700581.3335037268,-1416188606521999872,0.0,128.02340478622907,1182.7211469993463,0.0,0,2,0.0,16431,351843917146480,797,18.972999572753906,822.3342227959956,0.14999,16,0.0,0.0,1575420030,,,,0,0.3610184695863561,1,6.0,18.972999572753906,0.0,0.0,0.0,66.7128,C,32310092000000,
